month_date_yyyymm,state,state_id,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
201807,new hampshire,nh,323950,-0.0029,0.0802,7035,0.0662,-0.1038,58,0.1979,-0.1154,2604,-0.1993,-0.0633,84,0,-0.0455,1980,0.1538,0.1379,2645,-0.055,-0.1755,161,-0.0052,0.067,1988,8.00E-04,-0.0062,428851,-0.0038,0.0485,9678,0.0285,-0.1227,0.376,-0.0482,-0.0327,0
201807,delaware,de,299900,0,0.0527,5426,-0.0232,-0.1594,85,0.0562,-0.0815,1432,-0.1655,-0.1268,208,-0.0714,-0.4468,1304,0.055,-0.3506,242,0.0708,-0.8713,146,-8.00E-04,0.034,1999,0.0076,0.0347,385340,-8.00E-04,0.0497,5666,-0.0204,-0.3189,0.0446,0.0039,-0.2466,0
201807,connecticut,ct,360174,-0.0239,-0.0691,25339,0.0095,0.135,66,0.1579,-0.0833,5484,-0.1849,-0.0325,136,-0.2766,0.0303,5632,-0.0588,0.0218,75,-0.1071,-0.9858,181,-0.0125,0.0144,1969,-0.0078,-0.0728,735097,9.00E-04,-0.0902,25410,0.0089,-0.0814,0.003,-4.00E-04,-0.2344,0
201807,new jersey,nj,366820,0.0025,0.0885,51534,0.0118,-9.00E-04,60,0.1226,-0.1119,16332,-0.086,0.0879,468,-0.1269,-0.6047,13748,0.0017,0.005,1151,-0.048,-0.8504,165,0.0026,0.0599,1887,0.0048,0.02,537117,-0.002,0.044,52684,0.0104,-0.112,0.0223,-0.0014,-0.1269,0
201806,mississippi,ms,196608,0.0082,0.0633,11714,0.0187,-0.0606,85,0.0059,-0.023,3204,-0.0025,0.0766,156,-0.22,-0.1136,2728,0.0877,0.1036,2521,-0.0562,0.3445,95,-1.00E-04,0.0403,2062,0.0024,0.0178,257677,0.0125,0.063,14235,-2.00E-04,-0.0076,0.2152,-0.0171,0.0648,0
201806,georgia,ga,298500,0.0067,0.1318,64102,0.0404,0.0601,55,0.028,-0.0678,30356,0.0073,0.3291,6916,-0.0862,0.6235,26752,0.0903,0.2964,33466,-0.0368,1.0311,115,0.0059,0.0974,2445,-0.0012,0.0175,400536,-0.0047,0.0753,97568,0.0133,0.2699,0.5221,-0.0418,0.2496,0
201806,louisiana,la,225000,0,0.0232,19858,0.0341,0.1305,72,0.0213,-0.0137,5564,-0.0576,0.1075,172,-0.2321,-0.3385,5564,0.0562,0.2398,3686,-0.0378,-0.1565,117,-0.0013,0.0346,1925,0.0018,-0.0088,297791,-0.0041,0.0069,23591,0.0229,0.0746,0.1856,-0.0139,-0.0632,0
201806,washington,wa,434995,0.0223,0.1182,16847,0.1336,0.0087,33,0.082,0.0645,13684,0.0664,0.1118,4132,0.0727,6.709,6712,0.2239,0.3995,11633,0.034,3.7174,206,0.0164,0.1037,2135,0.0045,0.0167,620339,0.0095,0.1085,28555,0.092,0.4886,0.6905,-0.0665,0.5429,0
201806,oklahoma,ok,190000,0,5.00E-04,18026,0.0418,-0.0302,59,0.0172,-0.0635,6228,-0.0051,-0.0064,344,0.3231,-0.3385,5896,0.2555,-0.0593,2903,10.038,0.0147,99,-0.0041,0.0232,1945,5.00E-04,-0.0097,259860,-1.00E-04,0.0283,20945,0.1925,-0.0235,0.161,0.1458,0.0071,0
201806,missouri,mo,196608,0.0088,0.0929,25468,0.0529,-0.0446,60,-0.0164,-0.0977,11252,0.0225,0.0667,772,-0.2662,0.1697,8612,0.1632,0.0896,10774,-0.0206,0.0123,104,0.0086,0.0534,1853,0.0016,0.0249,274979,0.0067,0.0587,36432,0.0339,-0.0247,0.423,-0.0318,0.0238,0
201806,texas,tx,299900,0,0.0377,104176,0.0588,0.0078,53,0.0192,-0.0536,46152,-0.0082,0.0159,5988,-0.0138,-0.148,43348,0.1493,0.0148,45241,-0.0295,0.0382,128,-4.00E-04,0.0489,2349,0.0032,0.0036,421618,-0.0013,0.0389,149461,0.0308,0.0171,0.4343,-0.0395,0.0127,0
201806,ohio,oh,179999,0.0169,0.1396,32353,0.0776,-0.1145,50,-0.0291,-0.115,18928,-2.00E-04,0.0354,1888,0.1028,0.154,14376,0.1464,-0.0143,21810,-0.0124,-0.0323,101,0.0069,0.0866,1785,0.0191,0.0402,262509,0.0099,0.0959,54358,0.0432,-0.082,0.6741,-0.0614,0.0573,0
201806,kentucky,ky,199500,0.005,0.0556,15406,0.0605,-0.0279,61,-0.0469,-0.0758,6620,-0.0072,0.0248,236,-0.2027,-0.2338,4416,0.1922,0.1007,7330,-0.0037,-0.045,100,0.0051,0.0513,2000,0,0,273453,0.0069,0.034,22809,0.0423,-0.0312,0.4758,-0.0306,-0.0085,0
201806,alabama,al,215900,0.0091,0.08,25745,-0.0178,-0.0934,74,0.0278,-0.0976,7252,-0.0513,0.0163,924,0.0267,0.4172,6348,0.0665,0.0044,2378,-0.0634,0.0574,102,0.0131,0.0757,2016,0.0037,-0.0115,288898,0.0058,0.0803,28188,-0.0196,-0.0806,0.0924,-0.0045,0.0132,0
201806,illinois,il,252000,0.008,0.0309,54323,0.0679,8.00E-04,50,0.0204,-0.0654,25564,-0.057,0.0345,3188,0.1069,0.0598,28116,0.1017,0.0347,27821,-0.0649,-0.0818,125,0.0071,0.0591,1902,3.00E-04,-0.0042,379062,-0.008,0.0148,81711,0.0125,-0.038,0.5121,-0.0728,-0.0461,0
201806,florida,fl,329999,2.00E-04,0.0157,142032,-0.0113,5.00E-04,78,0.0541,-0.025,44868,-0.057,0.0507,7000,-0.0596,0.0677,57776,-0.0014,0.1174,57971,-0.0576,-7.00E-04,179,-0.0018,0.04,1810,0.0044,-0.0077,632014,-0.0054,-3.00E-04,200015,-0.0246,9.00E-04,0.4082,-0.02,-5.00E-04,0
201806,utah,ut,399000,0,0.0932,11155,0.0986,-0.0086,45,-0.011,-0.0323,6572,-0.0096,-0.029,676,-0.1244,0.006,3616,0.2469,0.0635,8260,-0.0051,0.0136,144,-0.003,0.1045,2808,0.0032,0.0152,670278,-0.0207,0.0683,19356,0.0485,-0.0023,0.7405,-0.0771,0.0162,0
201806,colorado,co,474900,-1.00E-04,0.0473,22656,0.1441,0.0089,44,-0.0435,-0.0737,14828,0.0332,0.0195,1016,-0.1241,-0.2964,7920,0.3191,0.1452,14880,-0.0233,1.3555,187,0.009,0.0698,2504,-2.00E-04,-0.0262,874203,-0.0074,0.0541,37665,0.0749,0.309,0.6568,-0.1125,0.3755,0
201806,arkansas,ar,182500,0.0142,0.0742,16276,0.0287,-0.0538,76,-0.0065,-0.1163,4624,-0.0343,0.014,112,-0.1515,-0.0345,3312,0.1025,0.0428,3083,-0.0345,0.0917,97,0.0034,0.0492,1977,0.0051,0.0238,251005,0.0079,0.0643,19392,0.0195,-0.0324,0.1894,-0.0124,0.0252,0
201806,california,ca,555000,0.0091,0.0109,80241,0.0773,0.102,37,0.0571,-0.0513,48348,-0.0245,0.066,10460,0.0422,0.135,32288,0.1458,0.2712,33817,-0.021,-0.1076,300,0.0129,0.025,1902,-0.0052,-0.006,1046481,-0.0079,0.0087,114058,0.0458,0.0304,0.4214,-0.0423,-0.099,0
201806,south carolina,sc,277504,0.01,0.08,29987,0.0141,-0.0591,74,0.035,-0.0327,9988,-0.063,0.0331,1552,-0.0977,0.043,8864,-0.0085,0.0664,11630,-0.0341,0.1122,131,0.0023,0.0731,2101,0.0014,0.0304,413143,0.0067,0.0737,41476,-0.0042,-0.0223,0.3878,-0.0194,0.0597,0
201806,michigan,mi,212992,0.0301,0.1314,38201,0.1213,-0.0906,47,-0.0962,-0.1048,18428,-0.0069,0.0213,1040,-0.0909,1.0155,11408,0.3149,0.0969,4654,0.0456,0.5355,122,0.0151,0.0951,1702,0.0015,0.0095,309669,0.0024,0.0836,42945,0.1149,-0.0465,0.1218,-0.0088,0.0497,0
201806,iowa,ia,214900,0.0068,0.1315,12654,0.0531,-0.0589,58,-0.0169,-0.0333,5300,-0.0257,0.0408,472,-0.1061,-0.1571,4068,0.1275,0.0069,4836,-0.0617,0.0619,119,9.00E-04,0.0945,1674,6.00E-04,0.0021,250563,0.004,0.0481,17498,0.0176,-0.0279,0.3822,-0.0468,0.0435,0
201806,new mexico,nm,244000,0.0171,0.0328,9813,0.0483,-0.1034,72,-0.04,-0.0464,3216,-0.0519,0.0268,240,0.0169,0.6667,2988,0.3037,0.1895,2699,-0.054,1.054,124,0.0126,0.0239,1977,0.0087,0.0133,366530,0.0144,0.0586,12489,0.0227,0.0188,0.275,-0.0297,0.155,0
201806,indiana,in,189900,0.0026,0.1177,20183,0.083,-0.0877,47,-0.0208,-0.1607,10284,-0.0198,-0.0417,352,-0.12,0,6764,0.2263,0.0048,3872,0.0328,-0.4997,93,0.0052,0.0816,2013,0.0123,0.0234,261822,0.0066,0.0701,24095,0.0764,-0.1932,0.1918,-0.0093,-0.158,0
201806,new york,ny,449000,-0.002,0.1896,73219,0.0667,0.0022,60,-0.04,-0.0769,25176,0.0054,0.1259,1280,0.0922,0.0191,17340,0.2095,0.1022,14527,0.0714,-0.0577,194,-0.0174,0.1318,1816,0.003,-0.0014,1071049,-0.0413,0.0414,87928,0.0697,-0.0058,0.1984,9.00E-04,-0.0126,0
201806,wyoming,wy,259900,0.0056,0.0608,4043,0.0529,-0.0969,74,-0.039,0.0278,1152,-0.0828,-0.1771,40,-0.3333,0.1111,680,0.0897,-0.1981,719,-0.0083,0.2885,118,1.00E-04,0.0147,2184,0.006,0.0336,484156,0.0222,0.0654,4762,0.0432,-0.0533,0.1778,-0.011,0.0532,0
201806,maryland,md,339000,0.0059,0.0431,22378,0.0403,-0.0526,52,0.0947,-0.037,9824,-0.0753,-0.0089,696,-0.0114,0.0116,7420,0.0334,-0.0608,4784,-0.0596,-0.1272,175,-0.0857,0.042,1920,-0.0214,0.0213,449777,-3.00E-04,0.0288,26744,0.0043,-0.0826,0.2138,-0.0227,-0.0183,0
201806,nevada,nv,370500,0.0071,0.1002,7428,0.0689,-0.1848,40,0.0127,-0.2157,5664,-7.00E-04,-0.0126,656,-0.1277,-0.6632,2996,0.1559,-0.4144,6969,-0.0075,-0.2256,183,0.0167,0.1666,2082,0.001,-0.0262,706132,0.0056,0.1746,14357,0.0276,-0.2088,0.9382,-0.0723,-0.0494,0
201806,district of columbia,dc,639000,-0.0054,0.0269,1519,0.0758,-0.0175,31,0.0877,-0.0313,1072,-0.0629,-0.0629,28,-0.2222,-0.125,516,0.1217,-0.0153,425,-0.0116,-0.1379,536,-0.0498,0.0819,1296,0.1172,-0.0336,991970,-0.0181,0.0299,1946,0.057,-0.0461,0.2798,-0.0247,-0.0391,0
201806,oregon,or,429900,-2.00E-04,0.0842,16728,0.1103,0.0349,45,-0.011,0.0227,8252,-0.0264,0.0044,416,0.1429,-0.1613,5332,0.1714,0.1955,2543,0.0371,0.5506,214,0.0042,0.1051,2030,-0.0047,0.0052,567517,-0.0083,0.0853,19285,0.1008,0.0829,0.152,-0.0107,0.0506,0
201806,virginia,va,309990,0.002,0.0334,41113,0.0372,-0.0292,57,0.0556,-0.0656,15668,-0.1158,0.0362,1780,0.1469,0.969,12288,0.0999,0.0682,11563,-0.0516,-0.0517,143,-0.0054,0.0329,2135,0.0167,0.0133,427543,-8.00E-04,0.0162,52529,0.0127,-0.0377,0.2812,-0.0263,-0.0067,0
201806,montana,mt,350000,3.00E-04,0.0566,8214,0.1322,0.0142,68,-0.1707,-0.0872,2676,0.0136,0.132,136,-0.0286,0.8889,1616,0.2547,0.2625,2067,0.0098,0.5077,163,0.0119,0.0477,2255,0,0.0067,593321,-0.0159,0.0277,10281,0.1051,0.0774,0.2516,-0.0305,0.0824,0
201806,north dakota,nd,240000,4.00E-04,2.00E-04,3801,0.0743,0.05,57,-0.0339,-0.0087,1164,-0.0703,-0.0268,44,0.375,0.5714,1024,0.3264,0.0847,261,-0.0151,0.4262,113,-5.00E-04,-0.0371,2171,0.007,0.0769,282816,0.006,0.0124,4062,0.0681,0.0681,0.0687,-0.0062,0.0181,0
201806,alaska,ak,289400,-0.0021,0.0281,3803,0.1218,0.1133,60,-0.0476,0.1111,1256,-0.0188,-0.0218,32,-0.2727,0.1429,1284,0.2588,0.1303,,,,167,-0.0046,0.0155,1761,-0.0025,0.0115,326339,-0.0066,-0.007,3803,0.1218,0.1133,,,,0
201806,nebraska,ne,239000,-0.0038,0.0744,5071,0.1014,0.1108,43,-0.0444,-0.1313,2868,-0.0796,0.0127,88,-0.2667,0.375,1300,0.2405,0.1324,1360,-0.6686,-0.6416,116,-0.0078,0.0657,1952,0.0083,0.0114,291600,-0.0065,0.0565,6469,-0.2459,-0.2273,0.2682,-0.6232,-0.5631,0
201806,wisconsin,wi,239900,0,0.1705,21375,0.0973,-0.2534,58,-0.0645,-0.072,9592,-0.0865,-0.0196,1024,0.1278,0.5901,6192,0.1981,-0.0921,10459,-0.0152,0.3849,127,0.0049,0.122,1810,6.00E-04,0.0191,319639,0.0016,0.126,31905,0.06,-0.1192,0.4893,-0.0559,0.2255,0
201806,minnesota,mn,289000,-0.0016,0.0724,20170,0.1281,-0.0903,46,-0.0515,-0.1068,11524,-0.0576,-0.0072,3704,0.2446,0.0959,8828,0.1653,-0.1003,13807,8.00E-04,-0.0572,139,0.0036,0.0601,2118,-0.0045,0.0112,381264,-0.0126,0.0604,34004,0.0735,-0.0821,0.6845,-0.0871,0.0241,0
201806,kansas,ks,179900,0,0.0582,10856,0.0586,0.034,57,-0.0172,-0.0806,4652,0.0247,0.0849,260,0.3542,0.9118,3300,0.1803,0.1029,1397,-0.0767,-0.0176,85,-0.0029,0.0357,2011,0.0027,0.0151,262633,0.0231,0.0706,12253,0.039,0.0279,0.1287,-0.0189,-0.0068,0
201806,hawaii,hi,690000,0.0022,-0.0029,5508,0.0293,-0.0342,80,-0.0123,-0.0698,1772,0.0448,0.0548,76,0,0.2667,1032,0.1121,0.1316,1047,-0.0775,0.4746,505,-0.0103,0.0257,1382,0.0066,-0.0125,1288358,-0.0232,-0.0388,6558,0.0099,0.0237,0.1901,-0.022,0.0656,0
201806,tennessee,tn,269900,-0.0095,0.0985,28479,0.065,-0.0741,53,-0.0093,-0.1382,13280,0.0237,0.1107,884,0.1571,0.2011,8152,0.176,0.174,11414,-0.0132,0.1399,125,0.003,0.1101,2167,-7.00E-04,0.0138,365882,-0.0045,0.0604,39893,0.0414,-0.0215,0.4008,-0.0318,0.0752,0
201806,north carolina,nc,294900,0.0172,0.0967,49654,0.0163,-0.1338,72,-0.0069,-0.1529,17348,-0.118,0.0229,2144,-0.0183,0.1552,15068,0.0729,0.0318,18203,-0.0285,0.0302,129,0.0042,0.067,2212,0.002,-5.00E-04,397602,0.01,0.0836,67738,0.0021,-0.0978,0.3666,-0.0169,0.0584,0
201806,idaho,id,330000,-0.0044,0.1207,9109,0.1274,-0.1202,44,0.0233,-0.0833,4236,0.0144,-0.0028,292,0.0139,-0.0519,2160,0.2135,-0.0955,530,0.0173,-0.1225,158,2.00E-04,0.145,2178,-0.0034,-0.0027,529891,0.0069,0.1313,9644,0.1211,-0.1198,0.0582,-0.0063,-2.00E-04,0
201806,pennsylvania,pa,214900,0.0161,0.075,47373,0.0471,-0.1387,61,-0.0469,-0.1029,18008,-0.0712,-0.0427,872,-0.1866,-0.6215,14520,0.1162,-0.2303,9824,-0.033,-0.551,117,-0.0302,0.0318,1858,0.0277,0.022,307457,0.0029,0.0535,57197,0.0317,-0.2579,0.2074,-0.0172,-0.1905,0
201806,arizona,az,335000,-0.0125,0.0553,24699,-0.0129,-0.128,53,0.0192,-0.1167,11712,-0.0749,-0.0024,1792,0.0346,0.4641,11280,-0.0283,-0.0063,8703,-0.0826,0.0141,165,0.0017,0.0794,2114,-0.0084,-0.007,521024,-0.0209,0.06,33430,-0.031,-0.0946,0.3524,-0.0268,0.0494,0
201806,south dakota,sd,239900,0.005,0.0667,3866,0.032,-0.0036,47,-0.0784,0.0108,1396,-0.0542,0.0145,36,0,0.2857,800,0.3423,0.1494,267,0,0.6584,119,0.0083,0.0606,2043,0.0012,0.0084,299447,0.0073,0.0412,4134,0.0281,0.0228,0.0691,-0.0022,0.0276,0
201806,massachusetts,ma,515000,-0.0136,0.0741,18856,0.1299,-0.0249,42,0.1053,-0.0968,11532,-0.013,0.018,300,0.0135,-0.0506,6204,0.2797,0.0652,3552,-0.0239,0.0088,254,-0.0023,0.0671,1989,-0.0055,-5.00E-04,806596,-0.0132,0.0546,22578,0.1067,-0.0143,0.1884,-0.0297,0.0063,0
201806,maine,me,246900,0.0288,0.0509,9806,0.12,-0.1227,74,-0.26,-0.1543,3196,-0.035,0.014,60,-0.4828,-0.2857,1948,0.4198,0,1359,0.1705,0.0559,145,0.0107,0.0552,1704,0.0035,-0.0087,359564,0.0032,0.051,11165,0.126,-0.1042,0.1386,0.006,0.0234,0
201806,new hampshire,nh,324900,-0.0064,0.0834,6598,0.1376,-0.115,48,-0.0303,-0.1724,3252,-0.0298,0.0357,84,-0.125,-0.16,1716,0.3241,0.0619,2799,0.0602,-0.1996,162,-0.0037,0.0673,1986,-5.00E-04,-0.0095,430485,-0.0091,0.0357,9410,0.1149,-0.1428,0.4242,-0.031,-0.0449,0
201806,new jersey,nj,365900,0.0165,0.0794,50932,0.0383,-0.0207,53,0.0392,-0.1167,17868,-0.1089,0.0558,536,0.0308,-0.5265,13724,0.1433,-0.0052,1209,-0.082,-0.855,165,0.0037,0.0548,1878,0.0151,0.0173,538203,0.0069,0.0433,52141,0.0354,-0.1367,0.0237,-0.0031,-0.1366,0
201806,connecticut,ct,369000,0.0056,-0.0536,25101,0.0412,0.1257,57,0.0364,-0.1094,6728,-0.0753,-6.00E-04,188,0.2703,0.3429,5984,0.1394,-0.0591,84,-0.0345,-0.9855,184,-6.00E-04,0.0246,1984,0.0053,-0.0729,734457,-0.0059,-0.1067,25187,0.041,-0.1031,0.0033,-3.00E-04,-0.256,0
201806,delaware,de,299900,-3.00E-04,0.0618,5555,-0.0038,-0.1413,80,0.0323,-0.0909,1716,-0.1062,-0.0911,224,-0.1765,-0.3978,1236,-0.0404,-0.3668,226,0.032,-0.8891,146,-0.013,0.0296,1984,0.0023,0.032,385665,-0.012,0.0451,5784,-0.0021,-0.3203,0.0407,0.0014,-0.2744,0
201806,rhode island,ri,369000,-0.0024,0.0112,3721,0.1632,-0.0053,42,0,-0.087,2168,0.0131,0.2071,380,0.0556,2.0645,1636,0.3067,0.4659,2592,0.0121,1.0426,215,0.0017,0.0476,1673,-0.0159,-0.0391,590606,-0.0042,0.0013,6313,0.0958,0.2558,0.6966,-0.104,0.3574,0
201806,west virginia,wv,169000,0.0048,0.0298,8586,0.0469,-0.0811,86,-0.0282,-0.0058,2232,-0.0106,0.041,88,0.0476,0.5714,1748,0.0258,-0.0742,1833,-0.0423,0.2881,92,-0.0074,0.0099,1804,0.0101,0.0067,230828,5.00E-04,0.0495,10418,0.029,-0.0318,0.2135,-0.0199,0.0612,0
201806,vermont,vt,275000,0,0.0618,5517,0.0927,-0.1368,102,-0.2555,-0.184,1308,-0.0917,0.0062,36,0,0.125,832,0.162,-0.0756,988,0.0511,0.0113,142,0.0103,0.0246,2000,0.0081,0.0341,390728,-0.0082,0.0254,6509,0.0868,-0.1166,0.1791,-0.0071,0.0262,0
201805,south carolina,sc,274755,0.0176,0.082,29569,0.0123,-0.0809,72,0.007,-0.0205,10660,0.0087,0.0546,1720,-0.0402,0.0488,8940,0.0999,0.0887,12041,0.0395,0.2464,131,0.0055,0.0751,2098,0.0106,0.0335,410412,0.0069,0.073,41649,0.0195,-0.0044,0.4072,0.0106,0.1069,0
201805,hawaii,hi,688500,0.0051,-0.0094,5351,-0.0138,-0.0647,81,0.0189,-0.0847,1696,-0.0515,0.0024,76,0.2667,-0.0952,928,-0.0043,0.0404,1135,0.5379,0.5569,510,-0.0012,0.0394,1373,0.0015,-0.0252,1319015,-0.0028,-0.0274,6494,0.0495,0.0067,0.2121,0.0761,0.0847,0
201805,new york,ny,449900,0.0191,0.1777,68642,0.0881,-0.0306,63,-0.1259,-0.0672,25040,0.0775,5.00E-04,1172,-0.0135,0,14336,0.2282,0.0231,13559,0.059,-0.1166,198,0.017,0.1406,1811,0.0058,-3.00E-04,1117239,0.0096,0.0495,82201,0.0831,-0.0491,0.1975,-0.0054,-0.0192,0
201805,west virginia,wv,168200,0.0197,0.0367,8201,0.041,-0.0996,89,-0.0829,0.0291,2256,0.0582,0.0053,84,-0.16,-0.0455,1704,0.1703,-0.0116,1914,0.0493,0.346,93,0.0106,0.0159,1786,0.0042,0,230704,0.0128,0.0531,10124,0.0435,-0.0386,0.2334,0.0019,0.0773,0
201805,new mexico,nm,239900,0.023,0.0386,9361,0.0413,-0.1075,75,-0.0798,-0.0385,3392,0.1322,0.0144,236,0.7879,0.9032,2292,0.2621,0.0178,2853,2.5222,1.2518,122,0.0113,0.0199,1960,0.0067,0.0145,361314,0.0152,0.0628,12212,0.2461,0.0388,0.3048,0.2147,0.184,0
201805,north carolina,nc,289900,0.012,0.0733,48857,0.0384,-0.1166,73,-0.0645,-0.1049,19668,0.0671,0.0673,2184,0.0748,0.1375,14044,0.1366,0.0434,18737,0.0447,0.0389,129,0.0081,0.0639,2208,0.0041,0.0034,393655,0.0146,0.0633,67595,0.0402,-0.0784,0.3835,0.0023,0.0574,0
201805,wisconsin,wi,239900,0.0211,0.2001,19480,0.0685,-0.2807,62,-0.1079,-0.008,10500,0.2069,-0.0049,908,0.3758,0.7874,5168,0.3157,-0.1323,10620,0.088,0.3693,126,0.0174,0.1265,1809,0.0039,0.0186,319120,0.0134,0.1313,30100,0.0753,-0.135,0.5452,0.0098,0.2588,0
201805,arizona,az,339250,0.0182,0.0672,25023,-0.034,-0.1443,52,-0.0095,-0.0957,12660,-0.0633,0.0038,1732,0.0934,0.1863,11608,0.0211,-0.0143,9487,0.0107,0.0461,164,0.009,0.0776,2132,0.0042,0.0012,532139,2.00E-04,0.0693,34499,-0.0189,-0.0997,0.3791,0.0168,0.069,0
201805,virginia,va,309374,0.0061,0.0316,39637,0.0907,-0.0461,54,0,-0.069,17720,-0.0036,0.0473,1552,-0.0077,0.5397,11172,0.2159,0.0652,12192,0.0735,-0.0319,144,0.0109,0.0417,2100,0.0077,0,427901,-0.0092,0.0157,51870,0.0874,-0.0428,0.3076,-0.0049,0.0045,0
201805,nebraska,ne,239900,-2.00E-04,0.0712,4604,0.0648,0.0577,45,-0.0426,-0.0816,3116,-0.0139,0.0819,120,-0.0909,0.2,1048,0.1644,-0.0903,4104,0.0643,0.0296,117,0.0033,0.0823,1936,0.0034,0.0062,293520,-0.0015,0.067,8579,0.0493,0.0295,0.8914,-4.00E-04,-0.0243,0
201805,new hampshire,nh,327000,0.014,0.0927,5800,0.142,-0.1593,50,-0.1818,-0.1885,3352,0.1671,-0.0187,96,-0.1724,-0.3514,1296,0.4026,-0.105,2640,0.1186,-0.1794,162,0.0154,0.0757,1987,0,0.0035,434460,0.0294,0.0515,8440,0.1346,-0.1657,0.4552,-0.0095,-0.0111,0
201805,delaware,de,299990,0.0026,0.0678,5576,0.0209,-0.1435,78,-0.019,-0.1292,1920,0.0835,0.0278,272,0.2143,-0.2273,1288,0.1583,-0.3482,219,0.0529,-0.8914,148,0.0047,0.0488,1980,0.0159,0.0315,390339,0.0174,0.0706,5796,0.0222,-0.3201,0.0393,0.0012,-0.2704,0
201805,rhode island,ri,369900,0.0079,0.0434,3199,0.1288,-0.0991,42,-0.134,-0.0667,2140,0.1432,0.0429,360,0.4754,3.2857,1252,0.2776,0.3151,2561,0.0833,1.1377,215,0.0017,0.052,1700,0,-0.0047,593108,-1.00E-04,0.0212,5761,0.1081,0.2128,0.8006,-0.0336,0.4632,0
201805,colorado,co,474950,-0.0036,0.0406,19803,0.0874,-0.0373,46,-0.098,-0.0891,14352,0.0578,0.0391,1160,0.1554,-0.1831,6004,0.2742,0.0838,15235,0.0864,1.3367,186,0.0018,-0.0109,2505,-0.0058,0.0351,880756,-0.0491,0.0491,35039,0.087,0.2932,0.7693,-8.00E-04,0.4524,0
201805,washington,wa,425500,0.0144,0.1132,14862,0.165,-0.0044,31,-0.0896,0.0339,12832,0.0718,0.0204,3852,0.0784,5.4631,5484,0.2837,0.5722,11251,0.2647,3.6396,202,0.0164,0.1001,2126,0.0129,0.0175,614474,0.0127,0.1037,26150,0.2077,0.5069,0.757,0.0597,0.5946,0
201805,nevada,nv,367904,0.0012,0.1234,6949,0.0469,-0.2487,40,-0.0595,-0.2255,5668,0.0751,-0.0432,752,0.0682,-0.5688,2592,0.0711,-0.5083,7022,0.031,-0.2337,180,0.0138,0.1697,2080,-0.0109,-0.0159,702173,-0.0123,0.1806,13971,0.0377,-0.2408,1.0105,-0.0156,0.0198,0
201805,massachusetts,ma,522094,0.0187,0.0945,16688,0.131,-0.0711,38,-0.1556,-0.1556,11684,0.0791,0.0083,296,0,-0.1591,4848,0.3836,0.0159,3639,0.075,-0.0109,255,0.0079,0.0736,2000,0.0091,0.0106,817396,-0.0022,0.0688,20401,0.1218,-0.0597,0.2181,-0.0114,0.0133,0
201805,arkansas,ar,179950,0.0014,0.0592,15822,0.0249,-0.0664,77,-0.0377,-0.1,4788,-0.0213,0,132,-0.0571,0.1786,3004,0.1518,0.0274,3193,0.0541,0.1022,97,0.0067,0.0528,1967,0.0134,0.0223,249027,0.013,0.0688,19021,0.03,-0.0416,0.2018,0.0056,0.0309,0
201805,north dakota,nd,239900,0.0038,-0.0204,3538,0.0954,0.0682,59,-0.1631,0.0085,1252,0.1593,0.0399,32,0.1429,-0.1111,772,0.3041,-0.0103,265,0.3054,0.4804,113,-0.005,-0.0395,2156,0.0065,0.0679,281133,0.0335,0.0042,3803,0.1075,0.0884,0.0749,0.0121,0.0209,0
201805,tennessee,tn,272500,0.0189,0.1227,26741,0.0332,-0.1144,54,-0.0531,-0.123,12972,0.0078,0.0806,764,-0.1659,0.1235,6932,0.1024,0.0678,11567,0.0391,0.128,125,0.0131,0.1365,2169,0.0044,0.027,367521,0.0157,0.085,38308,0.04,-0.0466,0.4326,0.0024,0.093,0
201805,maryland,md,337000,0.0306,0.0481,21512,0.0599,-0.0722,48,-0.0306,-0.0686,10624,-0.0398,4.00E-04,704,-0.2036,-0.0435,7180,0.1679,-0.0391,5087,0.0182,-0.1004,192,0.0073,0.1422,1962,0.0243,0.056,449925,0.0202,0.0372,26630,0.0529,-0.0795,0.2365,-0.0097,-0.0074,0
201805,maine,me,240000,0.0152,0.0437,8755,0.0948,-0.1366,100,-0.3808,-0.1561,3312,0.3986,-0.0461,116,0.2083,0.7059,1372,0.4174,-0.1316,1161,0.0974,0.0184,143,0.0324,0.0524,1698,-0.0021,-0.0099,358410,0.0081,0.0583,9916,0.0951,-0.1209,0.1326,3.00E-04,0.0202,0
201805,ohio,oh,177000,0.0449,0.1645,30024,0.0461,-0.1393,52,-0.0636,-0.1043,18932,0.0863,0.035,1712,0.2625,0.1059,12540,0.1594,-0.0497,22083,0.0753,-0.0484,100,0.0239,0.0887,1752,0.0192,0.0324,259947,0.0268,0.1005,52107,0.0583,-0.103,0.7355,0.02,0.0703,0
